revid,parentid,timestamp,user,anon,minor,size,sha1,comment,page,lang
147104283,147104266,2018-04-04T09:09:29Z,ContributorQ,False,True,93135,908acdaf46d82576a3fb50594f513f4de636fafd,/* Cas des autres vaccinations */ Wikification.,Vaccination,fr
147104335,147104283,2018-04-04T09:11:32Z,ContributorQ,False,True,93108,434be40ebf45c75138d150106fe322cb40b2dbcc,/* Opposition à la vaccination */ Wikification.,Vaccination,fr
147104349,147104335,2018-04-04T09:12:05Z,ContributorQ,False,True,93103,8dfca66a4bc83259543735186795e09d5d91c8c9,/* Au Pakistan */ Wikification.,Vaccination,fr
147341095,147104349,2018-04-08T21:26:08Z,OrlodrimBot,False,True,93104,60a475d2508d9cc0f2420e461f2fbbec003f93c8,[[Wikipédia:Bot/Requêtes/2018/04#Usage intempestif du verbe « secréter »|Requête bot]] : Correction de l'orthographe du verbe « sécréter »,Vaccination,fr
147744978,147341095,2018-04-21T15:38:36Z,Lofhi,False,True,93093,1fff535a85019aee1499b9fe7eb97e127855ddd2,/* Exemple au Japon */ Lien mort,Vaccination,fr
148049303,147744978,2018-05-01T16:06:23Z,Skull33,False,True,93091,01ddf4bcc4e23797a7499125bd211c1d996cf855,/* Au Bangladesh */,Vaccination,fr
148111851,148049303,2018-05-03T17:47:12Z,Featherontheroad,False,True,93090,60c401fe73925e4bbe829a8ddab2ce93baffa799,,Vaccination,fr
149133030,148111851,2018-06-01T19:43:54Z,ProméthéeBot,False,True,93091,8fa79684874f3fb54663981def64bd61fb1e0485,/* Dans le monde */Bot : [[HTTP]]→ [[HTTPS]],Vaccination,fr
149507066,149133030,2018-06-14T07:50:42Z,77.75.66.12,True,True,92830,b77b831117f5c63c924aa91283765b4101e510f8,/* Vaccins issus d’agents infectieux inactivés */,Vaccination,fr
149508296,149507066,2018-06-14T08:51:29Z,Nguyen Patrick VH,False,True,93091,8fa79684874f3fb54663981def64bd61fb1e0485,Annulation de la [[Special:Diff/149507066|modification]] de [[Special:Contributions/77.75.66.12|77.75.66.12]] ([[User talk:77.75.66.12|d]]) texte mutilé,Vaccination,fr
151657238,149508296,2018-08-26T18:15:52Z,Gagarine,False,True,93219,fa9f53f13c953c13b5f8bb7d05724bb790dab1e9,amélioration de la définition utilisant les termes scientifiques,Vaccination,fr
151773971,151657238,2018-08-30T14:55:06Z,77.136.43.228,True,True,93221,27851423a8c35dadb868abf579fd8f94b9a0767f,orthographe,Vaccination,fr
152161499,151773971,2018-09-13T12:05:10Z,129.175.212.82,True,True,93222,16a21874eff558fce35634e1ff069dd3402bce3c,,Vaccination,fr
152169315,152161499,2018-09-13T17:32:30Z,Tractopelle-jaune,False,True,93221,27851423a8c35dadb868abf579fd8f94b9a0767f,Révocation des modifications de [[Special:Contributions/129.175.212.82|129.175.212.82]] (retour à la dernière version de [[:User:77.136.43.228|77.136.43.228]]),Vaccination,fr
152365525,152169315,2018-09-21T11:26:38Z,Yves.bertin,False,True,92270,6b2cae88477bc4d0c7090d873b1b0030adbee202,/* En France */ 18,Vaccination,fr
152365884,152365525,2018-09-21T11:41:23Z,Yves.bertin,False,True,92125,99b3d243ccb561ee7909446158b63aeb1f83b562,/* En France */ 18,Vaccination,fr
152377969,152365884,2018-09-21T19:58:52Z,A1AA1A,False,True,92054,573fa7b8fb264909da4e72f4b340bce4c8e12b77,/* En France */ neutre,Vaccination,fr
152378020,152377969,2018-09-21T20:01:30Z,A1AA1A,False,True,92094,29324f7b7788a019348aa41fd927b47b4c743920,/* En France */,Vaccination,fr
152383900,152378020,2018-09-22T02:16:56Z,Framabot,False,True,92094,e89b73e25c1e68e32e654c79395fe49f3466d24c,v1.43b - [[P:CS|Correction syntaxique]] (Ponctuation avant une référence),Vaccination,fr
152737382,152383900,2018-10-04T07:17:49Z,80.12.41.143,True,True,92068,ecc6dd7710f3e1bcdb96e384bb02ded5a0b2c784,/* Exemple au Japon */,Vaccination,fr
152971588,152737382,2018-10-12T12:17:29Z,Pautard,False,True,92095,937fa86aa037ba89cea75af977acc4734cf8eb52,"arrêté, à la suite de",Vaccination,fr
153553484,152971588,2018-10-31T15:49:29Z,Lebrouillard,False,True,91997,747ae57b3c639d745cc15b30a85f0094df1f4d3f,/* Opposition à la vaccination */ pas de source,Vaccination,fr
154191357,153553484,2018-11-23T12:44:21Z,Lebrouillard,False,True,91646,0f19d819f1a318bd3511b2399b248c9f78de012c,"/* Opposition à la vaccination */ les résultats de l'étude sont tronqués, et ne portent par ailleurs que sur quelques états américains (California, Illinois, New York, Washington, Pennsylvania, Texas, Oklahoma, Colorado, Utah, and Michigan) ; ils n'ont pas valeur générale comme affirmé ici",Vaccination,fr
154191418,154191357,2018-11-23T12:46:39Z,Lebrouillard,False,True,91042,22b5a7f39b4f4b3871ff3192220c4e91b5fd6aef,/* En France */ pas de statistiques sans source,Vaccination,fr
154258966,154191418,2018-11-25T20:10:57Z,A1AA1A,False,True,91041,b3a9276a53692b9de370a6afb39338fcdd85cdc8,,Vaccination,fr
154307190,154258966,2018-11-27T14:04:23Z,185.58.10.6,True,True,91056,4af078cc792c0a5f188d1e6b04c55ae4f135b70b,,Vaccination,fr
154307193,154307190,2018-11-27T14:04:29Z,Salebot,False,True,91041,b3a9276a53692b9de370a6afb39338fcdd85cdc8,"bot : révocation de [[Special:Contributions/185.58.10.6|185.58.10.6]] (modification suspecte : -47), retour à la version 154258966 de A1AA1A",Vaccination,fr
154745940,154307193,2018-12-12T20:04:33Z,Tictacbot,False,True,91018,5a02fb9d0a1ffaaa4e5a5a61975b090ba88628e4,"[[wp:bot|Bot]] : suppression d'un ou plusieurs trackers de type UTM, de Google ou de Facebook",Vaccination,fr
154839966,154745940,2018-12-15T22:53:04Z,Popolon,False,True,91369,1490a8b5e2e186f3f8041299c07ec4ac92873c40,/* Vaccins contenant de l’hydroxyde d'aluminium */,Vaccination,fr
154839984,154839966,2018-12-15T22:54:03Z,Popolon,False,True,91369,a0a00af9c4e2dba343173a4c0d64b73a7fc414bf,/* Vaccins contenant de l’hydroxyde d'aluminium */,Vaccination,fr
154936278,154839984,2018-12-19T09:04:13Z,185.204.174.178,True,True,91403,99c9bdafa9719c19ae1a4f99653429eab0fcb74e,/* Principe de la vaccination */,Vaccination,fr
154936281,154936278,2018-12-19T09:04:17Z,Salebot,False,True,91369,a0a00af9c4e2dba343173a4c0d64b73a7fc414bf,"bot : révocation de [[Special:Contributions/185.204.174.178|185.204.174.178]] (modification suspecte : -53), retour à la version 154839984 de Popolon",Vaccination,fr
155267689,154936281,2018-12-29T13:06:19Z,Vlaam,False,True,91397,dce4a1db49797ffca9574de1e992672ae226c827,v2.0 - liens vers les pages d'homonymie - [[FDA]] / [[P:CS|Correction syntaxique]] (Espace après un titre),Vaccination,fr
155486883,155267689,2019-01-04T15:03:10Z,Yves.bertin,False,True,91407,d906ec1d4fee5109606d36bc3fc20d05902e98c9,palette médecine,Vaccination,fr
156122394,155486883,2019-01-24T17:10:40Z,Forage,False,True,91408,5d44b26fbec492b6d761f5b1478001f2efc7e1a4,/* En Europe */ les Pays-Bas,Vaccination,fr
156205344,156122394,2019-01-27T10:42:07Z,KolbertBot,False,True,91409,97bacbf29147b8e29c00d4e9d1abc1dd4a6b06c7,Bot: [[Utilisateur:KolbertBot|HTTP→HTTPS]] (v478),Vaccination,fr
156226083,156205344,2019-01-27T19:10:57Z,ProméthéeBot,False,True,91410,d5ac82d557afcdddf0841bff4f55f2f2238cd0e9,/* Vaccination anti-hépatite B */Bot : [[HTTP]]→ [[HTTPS]],Vaccination,fr
156784953,156226083,2019-02-16T10:28:50Z,Natureln,False,True,92834,e7bc799b07f988ed9490b9bc911f1b5089f63c25,/* Di-Te-Per (DTCoq en France) */ ajout d'une source et d'un avis récents,Vaccination,fr
156785148,156784953,2019-02-16T10:38:22Z,Natureln,False,True,92829,76030c34cbad6fda7466e30d4de3ca6620b78a29,/* Di-Te-Per (DTCoq en France) */,Vaccination,fr
156785847,156785148,2019-02-16T11:10:05Z,Jmh2o,False,True,91410,d5ac82d557afcdddf0841bff4f55f2f2238cd0e9,/* Di-Te-Per (DTCoq en France) */ Ce ne sont pas là les conclusions finale de l'article cité en source.,Vaccination,fr
156792980,156785847,2019-02-16T16:05:53Z,Natureln,False,True,92829,76030c34cbad6fda7466e30d4de3ca6620b78a29,"Annulation de la [[Special:Diff/156785847|modification]] de [[Special:Contributions/Jmh2o|Jmh2o]] ([[User talk:Jmh2o|d]]) ""Ce ne sont pas là les conclusions finale de l'article cité"", n'est pas compréhensible, Jmh2o doit expliquer son éviction",Vaccination,fr
156795095,156792980,2019-02-16T17:15:15Z,McSly,False,True,91410,d5ac82d557afcdddf0841bff4f55f2f2238cd0e9,"Annulation de la [[Special:Diff/156792980|modification]] de [[Special:Contributions/Natureln|Natureln]] ([[User talk:Natureln|d]]) En cas de désaccord, c'est la version avant l'ajout qui doit rester",Vaccination,fr
157650698,156795095,2019-03-18T12:11:50Z,37.71.140.58,True,True,91331,84fc55fefc3b92034e334adc09b27c1f91f8a841,j,Vaccination,fr
157650750,157650698,2019-03-18T12:13:52Z,Jmh2o,False,True,91410,d5ac82d557afcdddf0841bff4f55f2f2238cd0e9,Annulation de la [[Special:Diff/157650698|modification]] de [[Special:Contributions/37.71.140.58|37.71.140.58]] ([[User talk:37.71.140.58|d]]) - vandalisme,Vaccination,fr
157657548,157650750,2019-03-18T16:14:51Z,Actualités du jour,False,True,91406,cb177e70f56635197f1899c6933729cbaa5d3674,,Vaccination,fr
157936422,157657548,2019-03-28T10:29:11Z,81.185.170.209,True,True,91404,7ce2e8fddf9283023e299788c127f88922447025,"/* Exemple en France */Correction d'erreur flagrante, le tableau est peut-être à revoir (1 milliard de morts par la  tuberculose avant 1950 lol)",Vaccination,fr
157936474,157936422,2019-03-28T10:30:48Z,81.185.170.209,True,True,91404,f94e549aebe42aa92cae124b065dec8d247166c7,"/* Exemple en France */Ou cette correction là est plus juste (par rapport à ma précédente) 
En tout cas quelque chose ne colle pas dans cette page, en l'état.",Vaccination,fr
157938952,157936474,2019-03-28T11:59:30Z,Nguyen Patrick VH,False,True,91406,cb177e70f56635197f1899c6933729cbaa5d3674,"France avant 1950, 300-1000 morts par million de personnes et par an. Il faudrait plutôt faire des phrases claires et complètes que des présentations en tableaux...",Vaccination,fr
158015715,157938952,2019-03-31T08:41:53Z,Tonymainaki,False,True,91502,fd652e09155f996046a0acf212af6ff75389fb2f,"/* Exemple en France */ ajout phrase explicative du tableau. Un peu lourd, m'enfin, si ça évite les malentendus...",Vaccination,fr
158069356,158015715,2019-04-02T01:01:02Z,Bot de pluie,False,True,91502,b97ae8a0043979e1723a17f1c7c291d0d4ba869a,Orthographe : « c'est-à-dire »,Vaccination,fr
158508930,158069356,2019-04-17T11:50:13Z,Lebrouillard,False,True,91241,7845b4973e93311950c0e90e99fb9be3986ee4d3,/* Vaccins synthétiques */ absence de source,Vaccination,fr
158508948,158508930,2019-04-17T11:50:49Z,Lebrouillard,False,True,91267,b7ceeb688a86dc274f5acd5491bfcc87d3d1356a,,Vaccination,fr
158508981,158508948,2019-04-17T11:52:35Z,Lebrouillard,False,True,91127,6756a5c9832ed43d1a76d13f452f4d0d4845f07c,/* Vaccination anti-papillomavirus */ absence de refs,Vaccination,fr
158509030,158508981,2019-04-17T11:54:29Z,Lebrouillard,False,True,90524,85accddf1918ace1e9f2efd695137bbed8071ddc,/* Vaccination anti-papillomavirus */ détournement de sources éhonté,Vaccination,fr
158509041,158509030,2019-04-17T11:54:47Z,Lebrouillard,False,True,90361,954ec7644bc450ad9644c92bb07bfeaf37149007,/* Production */ absence de sources,Vaccination,fr
158509106,158509041,2019-04-17T11:57:17Z,Lebrouillard,False,True,89952,e42e26f6a3d998642223eb67a4a3032585e5c8f3,/* Vaccination anti-papillomavirus */ aucune source,Vaccination,fr
158509126,158509106,2019-04-17T11:57:54Z,Lebrouillard,False,True,89302,4c940030f6b44c773f843ab3f7af8fc67cf4e07d,/* Vaccination anti-papillomavirus */ -lien de la source mort et inexploitable,Vaccination,fr
158509155,158509126,2019-04-17T11:58:55Z,Lebrouillard,False,True,88470,b51ffc46bc5784c321eff1bbe6906d79e877cbb9,/* Vaccins contenant de l’hydroxyde d'aluminium */ source you tube = poubelle,Vaccination,fr
158509175,158509155,2019-04-17T11:59:47Z,Lebrouillard,False,True,88392,a11d5ae306662b17b3f97eb85de909f5d4a2f406,/* Opposition à la vaccination */ aucune source,Vaccination,fr
158579522,158509175,2019-04-19T13:56:20Z,Lebrouillard,False,True,88353,7fed2c384e0f703158766884f647e6cca7370292,/* Articles connexes */ cet article a plutôt sa place en lieu de l'article controverse sur la vaccination,Vaccination,fr
158602625,158579522,2019-04-20T13:09:29Z,Bédévore,False,True,88354,03fe934c885753e480882ab7aecb8e257492d6be,/* Histoire */ .,Vaccination,fr
158657514,158602625,2019-04-22T15:03:28Z,108.171.79.167,True,True,88386,4d83c99691168b5e95e6c11509596eb732874f24,,Vaccination,fr
158657541,158657514,2019-04-22T15:04:37Z,Frakir,False,True,88354,03fe934c885753e480882ab7aecb8e257492d6be,Révocation des modifications de [[Special:Contributions/108.171.79.167|108.171.79.167]] (retour à la dernière version de [[:User:Bédévore|Bédévore]]),Vaccination,fr
158902965,158657541,2019-05-01T13:05:04Z,Yves.bertin,False,True,88225,90d256d88d610de4d5b540bce2abbff3066fb8e3,/* En France */ BEH 2019,Vaccination,fr
158903701,158902965,2019-05-01T13:34:46Z,Yves.bertin,False,True,89415,d6ca85eaa1c08f2ad252d76d80580c9a56665b7e,/* En France */ 2019 liens INPES,Vaccination,fr
158911470,158903701,2019-05-01T18:03:12Z,RobokoBot,False,True,89420,00e452b0906926f78396c61f1cbbd392bb683f25,"Ajout d’une [[Modèle:,|virgule]] entre plusieurs références.",Vaccination,fr
158964356,158911470,2019-05-03T14:38:46Z,194.153.110.5,True,True,89438,f74929d2c892999b6dd2de9af299a1ce292f7f39,/* En Océanie */,Vaccination,fr
158964431,158964356,2019-05-03T14:41:39Z,Jmh2o,False,True,89420,00e452b0906926f78396c61f1cbbd392bb683f25,Annulation de la [[Special:Diff/158964356|modification]] de [[Special:Contributions/194.153.110.5|194.153.110.5]] ([[User talk:194.153.110.5|d]]) - vandalisme puéril,Vaccination,fr
159046191,158964431,2019-05-06T13:09:20Z,193.49.246.126,True,True,89451,7c0626ce5300f1f787107d4b679ad7c291daa35e,/* En France */,Vaccination,fr
159046211,159046191,2019-05-06T13:10:21Z,D952,False,True,89420,00e452b0906926f78396c61f1cbbd392bb683f25,[[WP:PRC|P - ]][[WP:LRC|L.RC]] : Révocation des modifications de [[Special:Contributions/193.49.246.126|193.49.246.126]] (retour à la dernière version de [[:User:Jmh2o|Jmh2o]]),Vaccination,fr
159273420,159046211,2019-05-14T19:27:27Z,Yves.bertin,False,True,89430,f9a1ea38d19c9df84070b0c08984120370321099,/* En France */,Vaccination,fr
159273453,159273420,2019-05-14T19:29:36Z,Yves.bertin,False,True,89429,a71bdad7e7b064a4e9f73fdc9b0c9bc1a36ad15e,/* En France */ correction ref nommée,Vaccination,fr
159273609,159273453,2019-05-14T19:40:41Z,Yves.bertin,False,True,89341,5eacb292f09d8a42807b63771e32fc851d148529,calendrier en lien ref déjà dans le corps article remplace doc de 2014..,Vaccination,fr
159273775,159273609,2019-05-14T19:52:22Z,Yves.bertin,False,True,89356,6bdedc2c53bd7b629703f926b432f95c6991bacd,/* En France */ HSH,Vaccination,fr
159274321,159273775,2019-05-14T20:19:59Z,Nguyen Patrick VH,False,True,89071,88f90b9f19e57cbae67a9a6d6bde0697c5546100,/* Cas de la tuberculose */ mise à jour,Vaccination,fr
159275001,159274321,2019-05-14T20:58:54Z,Nguyen Patrick VH,False,True,88738,00b8c6086f4b93e303c15ec963f4bafb934d1b53,/* Cas de la tuberculose */ correction,Vaccination,fr
159891387,159275001,2019-06-05T21:43:23Z,2A02:1205:34E6:E640:8CA9:3D20:9B8A:D8EB,True,True,89275,d95bb01e6205b487b6c19cd783f79b345d35e8b8,/* En France */,Vaccination,fr
159891414,159891387,2019-06-05T21:44:25Z,2A02:1205:34E6:E640:8CA9:3D20:9B8A:D8EB,True,True,89277,56b0c0b936a6abad81246bb160f6076caddaf170,/* Suisse */,Vaccination,fr
159891545,159891414,2019-06-05T21:49:04Z,2A02:1205:34E6:E640:8CA9:3D20:9B8A:D8EB,True,True,89326,17368691aae487e0cec6975a2a1012b8c7a185cb,/* Suisse */,Vaccination,fr
160261702,159891545,2019-06-19T14:30:07Z,Rolch2,False,True,89642,1d199d61d4ae5d4033f19d43bdcfe0812dfd842f,Ajout de reférence,Vaccination,fr
160598888,160261702,2019-07-02T15:50:10Z,Akitsuna7,False,True,89679,fdc39f3f1ae8c146c3db1e13b2ab747016576f71,ajout d'un élément rendant la phrase davantage fidèle aux conclusions de l'ansm (extrait du rapport),Vaccination,fr
160604162,160598888,2019-07-02T19:40:16Z,McSly,False,True,89642,1d199d61d4ae5d4033f19d43bdcfe0812dfd842f,Annulation de la [[Special:Diff/160598888|modification]] de [[Special:Contributions/Akitsuna7|Akitsuna7]] ([[User talk:Akitsuna7|d]]) N'apporte pas d'information. Cette phrase s'applique à toutes les infos de tous les articles de Wikipedia,Vaccination,fr
160604951,160604162,2019-07-02T20:18:58Z,Akitsuna7,False,True,89644,cec2081dff74fcd6478cfdffaa1028be91b9b656,"les termes ""entité"" et ""phénomène"" ont des sens et des définitions différentes. Comme le rapport de l'Affsaps (cité en lien) utilise le terme ""entité histologique"", remplacement du terme ""phénomène histologique"" qui est inusité en médecine",Vaccination,fr
160605609,160604951,2019-07-02T20:51:03Z,Akitsuna7,False,True,89876,522c3a0b4545cbfa65f9a7b591f8e95f1b429441,"Dans ses conclusions, l'Afssaps exclut toute association entre l'entité histologique myofasciite à macrophages et un symptome clinique spécifique mais elle établit une association très probable entre cette entité et l'utilisation d'adjuvant aluminique. Ajout de cette deuxième partie qui est importante.",Vaccination,fr
160606665,160605609,2019-07-02T21:36:45Z,Akitsuna7,False,True,89904,c9fa4c56b27ee0332ae996685d987c9416da68a5,ajout d'une notion manquante,Vaccination,fr
160624537,160606665,2019-07-03T15:11:29Z,Lebrouillard,False,True,89642,1d199d61d4ae5d4033f19d43bdcfe0812dfd842f,"tronqué : soit on cite toutes les conclusions, soit on en cite aucune, on ne vient pas piocher une ligne au hasard",Vaccination,fr
160739136,160624537,2019-07-08T11:27:47Z,Nguyen Patrick VH,False,True,89815,e476ad17d602c8069c37acbc6f884f443c24540a,/* Opposition à la vaccination */ précision ref,Vaccination,fr
160744567,160739136,2019-07-08T14:37:27Z,Nguyen Patrick VH,False,True,91048,32af83a119b190bd50e3d04ee922dcd81d8ded56,"/* Opposition à la vaccination */ relecture, délistage, ajouts et ref",Vaccination,fr
160745116,160744567,2019-07-08T14:57:13Z,Nguyen Patrick VH,False,True,92299,5aa8d2ae03bc2ed2f7243ccefb4e5d054df2dacc,déplacements de sous-sections,Vaccination,fr
160745144,160745116,2019-07-08T14:58:24Z,Nguyen Patrick VH,False,True,90398,f19f42ca4a45a591aafe86cf0ca56e00781cef20,suppression doublons mal placés,Vaccination,fr
160745296,160745144,2019-07-08T15:04:56Z,Nguyen Patrick VH,False,True,90398,79bc7140fe419d66ecbac289d7dcadf7a290bdb5,/* Opposition à la vaccination */ typo et liens,Vaccination,fr
160863794,160745296,2019-07-13T10:15:36Z,Nguyen Patrick VH,False,True,93299,1abb4ebcd1421cc2fa6030ac2d0a98610536cc15,/* Aspects scientifiques */ ajouts et mef,Vaccination,fr
160895582,160863794,2019-07-14T11:44:51Z,Nguyen Patrick VH,False,True,95428,68d61cf1c9aeb6e4502e14afa17b6f4cfd14b224,"/* Principes de la vaccination */ relecture, ajouts et ref",Vaccination,fr
160896396,160895582,2019-07-14T12:02:53Z,Nguyen Patrick VH,False,True,95673,11cd73f014862a0d701373e4ee742404e81844f4,/* Définitions et principes de la vaccination */ précision et typo,Vaccination,fr
160902901,160896396,2019-07-14T15:48:23Z,McSly,False,True,95674,29bbba8e8709a9fcb11e14f836d5bb2cfbb1c9b0,/* Définitions et principes de la vaccination */ espace manquant,Vaccination,fr
160916432,160902901,2019-07-15T04:14:53Z,Bot2Friday,False,True,95664,7a219f360b884d10b25d30f78e60d0288af6e79b,v2.01b - [[P:CS|Correction syntaxique]] (Lien interne avec cible identique au texte),Vaccination,fr
160932884,160916432,2019-07-15T17:35:10Z,PN84100RAUL84100,False,True,95668,6d83193032fb41b38dafac68f990479d70c34c88,/* Histoire */,Vaccination,fr
160944992,160932884,2019-07-16T08:13:45Z,Nguyen Patrick VH,False,True,96640,4d05fc2015ea3dcff589a99043165ccb9dde681e,"/*Types de vaccins*/ début de relecture, ref et mef.",Vaccination,fr
160976041,160944992,2019-07-17T08:15:14Z,Nguyen Patrick VH,False,True,98044,3d2d960275352aa17c099de9f809ef6cf2e23cd6,/* Vaccins issus d’agents infectieux inactivés */ ajouts mef et ref,Vaccination,fr
160979426,160976041,2019-07-17T10:03:19Z,Nguyen Patrick VH,False,True,98458,6694e5fd9bdc14289d57b352c3246000b8436cd6,/* Vaccins issus du génie génétique (biologie de synthèse) */ ajouts et ref,Vaccination,fr
161022880,160979426,2019-07-18T10:29:11Z,Nguyen Patrick VH,False,True,97872,61d95735c1afb487b1dcc9c04ca4dd54ca2ae242,Déplacement et reécriture d'un paragraphe,Vaccination,fr
161246141,161022880,2019-07-24T09:15:05Z,Nguyen Patrick VH,False,True,100287,bf6f8798caf4301e5a63eae9acb9a32c4fcc0aaa,/* Acte vaccinal */ ajouts et mef,Vaccination,fr
161246892,161246141,2019-07-24T09:46:44Z,Nguyen Patrick VH,False,True,100334,35eed37fec4e7584b10b67d15630e92c41b4002f,déplacement image,Vaccination,fr
161353799,161246892,2019-07-28T14:31:44Z,The Titou,False,True,100333,1e64ac9d94d8f72421c3ea189384a2f720aace3e,suppr l de trop,Vaccination,fr
162041617,161353799,2019-08-23T07:43:40Z,Spedona,False,True,100378,1d7d74886bf9be23dd1d151687ab2b1860236e46,/* Articles connexes */ lien,Vaccination,fr
162184712,162041617,2019-08-28T15:33:06Z,Lamiot,False,True,101554,08999192cbaea62740a3996751f4fab45ccb2f7f,/* Définitions et principes de la vaccination */ compl à sourcer ( vérification par un virologue bienvenue,Vaccination,fr
162190342,162184712,2019-08-28T19:37:58Z,A1AA1A,False,True,101541,af69b38eda899be60430692d8c57c41fce3b3bf5,,Vaccination,fr
162279138,162190342,2019-09-01T10:37:48Z,Arnaud.Serander,False,True,101542,3c5bdb5600160a90d300780cbbf6b6660d3dd81f,,Vaccination,fr
163023814,162279138,2019-09-26T14:05:55Z,Criric,False,True,101574,cd327aad6c86368f72c52dfaa8bb7af8d8391d0e,/* Vaccin anti-poliomyélitique */ Laboratoires Cutter,Vaccination,fr
163395132,163023814,2019-10-09T14:14:39Z,2A0C:E300:0:0:0:0:0:23,True,True,101561,2ba98d958be1eb4709df4e40251f2921c6448e21,/* En Europe */ mise à jour. 2017 est passé et les 11 vaccins sont maintenant obligatoires,Vaccination,fr
163397517,163395132,2019-10-09T15:35:36Z,Nguyen Patrick VH,False,True,101574,cd327aad6c86368f72c52dfaa8bb7af8d8391d0e,Annulation de la [[Special:Diff/163395132|modification]] de [[Special:Contributions/2A0C:E300:0:0:0:0:0:23|2A0C:E300:0:0:0:0:0:23]] ([[User talk:2A0C:E300:0:0:0:0:0:23|d]]) voir pdd,Vaccination,fr
163623303,163397517,2019-10-17T20:39:39Z,Oriana53,False,True,101574,44a6957d8f46cc369b17dc7d3633dd9cbb670780,Modifications rédactionnelles,Vaccination,fr
164532049,163623303,2019-11-15T13:28:27Z,2A01:CB14:CDD:B900:8DA:FA0D:431E:A347,True,True,101573,8746161ea9939d241c1d38fbc8ce6d4c65c037ed,/* Des vaccins pour les végétaux */ (correction orthographique),Vaccination,fr
165754626,164532049,2019-12-27T18:16:19Z,Pautard,False,True,101573,98b3bf84426e80054034332dea1df81854ea5e78,/* Bibliographie */ 360 p.,Vaccination,fr
166573849,165754626,2020-01-21T08:58:55Z,1sandro1,False,True,101573,90c7215b387586be7c47ad06adaa10ebbf3d9be1,pzene,Vaccination,fr
166573866,166573849,2020-01-21T08:59:26Z,1sandro1,False,True,101573,4a61486dcba4915b618c40193c747afbec52b603,vaccination,Vaccination,fr
166581498,166573866,2020-01-21T12:49:28Z,Nguyen Patrick VH,False,True,101573,98b3bf84426e80054034332dea1df81854ea5e78,Retour à la version de Pautard,Vaccination,fr
166705972,166581498,2020-01-25T02:14:32Z,Daniel*D,False,True,101573,212454bf289427198a7bd728af8e6ab1bd4ba443,/* Histoire */ [[WP:CT|typographie]],Vaccination,fr
166706018,166705972,2020-01-25T02:18:09Z,Daniel*D,False,True,101592,d73ac612eda8a4e9ca78ae83b0b493c17ad5f02e,/* Histoire */ wikification,Vaccination,fr
166944431,166706018,2020-01-31T22:39:35Z,JackBot,False,True,101593,d64402be11c675b9b405e8b974a2ffe4748b6061,"Formatage, [[Wikipédia:Bot/Requêtes/2012/12#Remplacer_les_.7B.7BCite_web.7D.7D_par_.7B.7BLien_web.7D.7D|traduction des modèles de liens]]",Vaccination,fr
167464704,166944431,2020-02-15T20:27:31Z,Vlaam,False,True,101652,05c9005cb926a596bcf6cd578afedb753376b2d3,"v2.02 - [[P:HOM|Homonymies]] : Correction de 2 liens - [[HCSP]], [[Ministère de la Santé]], reste 1 à corriger - [[AEM]]",Vaccination,fr
167466239,167464704,2020-02-15T21:22:34Z,Nguyen Patrick VH,False,True,101612,8ef98927b775c4cf4b153004cf68566d1005c0cd,correction lien et déplacement d'une donnée (qui ne méritait pas une  sous-section) à l'emplacement adéquat.,Vaccination,fr
167572554,167466239,2020-02-19T02:39:47Z,-sche,False,True,101613,84ad67a86b3f569aa96d4499945467dde5ac9b68,,Vaccination,fr
168095959,167572554,2020-03-04T17:40:17Z,LilyKitty,False,True,101657,69df7ae7edc58f3c7c39fe6213aeea330aff88ca,sur le vaccin à ADN et la politique vaccinale,Vaccination,fr
168155207,168095959,2020-03-06T16:21:31Z,Ange Gabriel,False,True,101656,d8651a83792fa386e866cfca8cbd959a1f89cd51,v2.02 - appel de notes,Vaccination,fr
168155911,168155207,2020-03-06T16:42:00Z,Ange Gabriel,False,True,101655,c2e6fd0b3b60e6a86997cb0e454f49bcf05b7f2d,v2.02 - appel de notes,Vaccination,fr
168329073,168155911,2020-03-11T16:07:55Z,Ange Gabriel,False,True,101591,4faee379800c8e3601442cefdd838ec5b3c15163,v2.02 - paramètres,Vaccination,fr
168429027,168329073,2020-03-15T00:31:52Z,Nouill,False,True,101608,98b0cf4640287d7cd1ccb9a6812c049cadc9d2c8,/* Liens externes */,Vaccination,fr
168431684,168429027,2020-03-15T06:00:56Z,Scientif38,False,True,101624,46af00bfcf185ba45c29f076f260a239f4f6660f,Ajout nouvelle palette Santé publique,Vaccination,fr
168466566,168431684,2020-03-16T10:26:39Z,Basile Morin,False,True,101618,51587f5502846832a51a53fb4339a84c647a9398,Redondance,Vaccination,fr
168478147,168466566,2020-03-16T17:03:59Z,Noé,False,True,101676,1968770a571bab4fadce62abf6e2df9de667e424,/* Voir aussi */ + thésaurus sur le Wiktionnaire : tous les mots pour en parler,Vaccination,fr
168627425,168478147,2020-03-21T09:00:30Z,Fredy95,False,True,101699,3712177cf97a3f29e8049f8854a89843d575b076,/* Histoire */ Lien vers Lettres Philosophiques de Voltaire,Vaccination,fr
168627543,168627425,2020-03-21T09:05:12Z,Fredy95,False,True,101710,98a0e08a348cf670ce1f85cdab0a9c6e06921ea9,/* Vue d'ensemble */ tentative de référence pour lien interne vers la Bibliographie de l'article,Vaccination,fr
